path;extra.metadata.source;extra.metadata.cwe.0;extra.metadata.owasp.0;extra.metadata.references.0;extra.metadata.vulnerability_class.0
spring-core-test/src/main/java/org/springframework/aot/agent/InvocationsRecorderClassTransformer.java;https://semgrep.dev/r/java.lang.security.audit.active-debug-code-printstacktrace.active-debug-code-printstacktrace;CWE-489: Active Debug Code;A10:2004 - Insecure Configuration Management;https://cwe.mitre.org/data/definitions/489.html;Active Debug Code
spring-jdbc/src/main/java/org/springframework/jdbc/core/support/JdbcBeanDefinitionReader.java;https://semgrep.dev/r/java.spring.security.audit.spring-sqli.spring-sqli;CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection');A01:2017 - Injection;https://owasp.org/Top10/A03_2021-Injection;SQL Injection
spring-orm/src/main/java/org/springframework/orm/jpa/persistenceunit/PersistenceUnitReader.java;https://semgrep.dev/r/java.lang.security.xxe.documentbuilderfactory-xxe-parameter-entity.documentbuilderfactory-xxe-parameter-entity;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-orm/src/main/java/org/springframework/orm/jpa/persistenceunit/PersistenceUnitReader.java;https://semgrep.dev/r/java.lang.security.xxe.documentbuilderfactory-xxe.documentbuilderfactory-xxe;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-orm/src/main/java/org/springframework/orm/jpa/persistenceunit/PersistenceUnitReader.java;https://semgrep.dev/r/java.lang.security.audit.xxe.documentbuilderfactory-disallow-doctype-decl-missing.documentbuilderfactory-disallow-doctype-decl-missing;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java;https://semgrep.dev/r/java.lang.security.audit.xxe.saxparserfactory-disallow-doctype-decl-missing.saxparserfactory-disallow-doctype-decl-missing;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe-parameter-entities.xmlreader-xxe-parameter-entities;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe.xmlreader-xxe;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java;https://semgrep.dev/r/java.lang.security.audit.xxe.saxparserfactory-disallow-doctype-decl-missing.saxparserfactory-disallow-doctype-decl-missing;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe-parameter-entities.xmlreader-xxe-parameter-entities;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/jaxb/Jaxb2Marshaller.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe.xmlreader-xxe;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/support/AbstractMarshaller.java;https://semgrep.dev/r/java.lang.security.audit.xxe.saxparserfactory-disallow-doctype-decl-missing.saxparserfactory-disallow-doctype-decl-missing;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/support/AbstractMarshaller.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe-parameter-entities.xmlreader-xxe-parameter-entities;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-oxm/src/main/java/org/springframework/oxm/support/AbstractMarshaller.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe.xmlreader-xxe;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/client/reactive/HttpComponentsClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly;CWE-1004: Sensitive Cookie Without 'HttpOnly' Flag;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/HttpOnly;Cookie Security
spring-web/src/main/java/org/springframework/http/client/reactive/HttpComponentsClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/http/client/reactive/HttpComponentsClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag;CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/controls/SecureCookieAttribute;Cookie Security
spring-web/src/main/java/org/springframework/http/client/reactive/ReactorClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly;CWE-1004: Sensitive Cookie Without 'HttpOnly' Flag;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/HttpOnly;Cookie Security
spring-web/src/main/java/org/springframework/http/client/reactive/ReactorClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/http/client/reactive/ReactorClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag;CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/controls/SecureCookieAttribute;Cookie Security
spring-web/src/main/java/org/springframework/http/client/reactive/ReactorNetty2ClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly;CWE-1004: Sensitive Cookie Without 'HttpOnly' Flag;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/HttpOnly;Cookie Security
spring-web/src/main/java/org/springframework/http/client/reactive/ReactorNetty2ClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/http/client/reactive/ReactorNetty2ClientHttpRequest.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag;CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/controls/SecureCookieAttribute;Cookie Security
spring-web/src/main/java/org/springframework/http/converter/xml/AbstractXmlHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.audit.xxe.transformerfactory-dtds-not-disabled.transformerfactory-dtds-not-disabled;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/Jaxb2RootElementHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.audit.xxe.saxparserfactory-disallow-doctype-decl-missing.saxparserfactory-disallow-doctype-decl-missing;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/Jaxb2RootElementHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe-parameter-entities.xmlreader-xxe-parameter-entities;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/Jaxb2RootElementHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe.xmlreader-xxe;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.audit.xxe.documentbuilderfactory-disallow-doctype-decl-missing.documentbuilderfactory-disallow-doctype-decl-missing;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.audit.xml-custom-entityresolver.xml-custom-entityresolver;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://docs.oracle.com/en/java/javase/13/security/java-api-xml-processing-jaxp-security-guide.html#GUID-D97A1F1D-8DDF-4D19-A7E5-99099F27346E;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.audit.xxe.saxparserfactory-disallow-doctype-decl-missing.saxparserfactory-disallow-doctype-decl-missing;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe-parameter-entities.xmlreader-xxe-parameter-entities;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.xxe.xmlreader-xxe.xmlreader-xxe;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/converter/xml/SourceHttpMessageConverter.java;https://semgrep.dev/r/java.lang.security.audit.xxe.transformerfactory-dtds-not-disabled.transformerfactory-dtds-not-disabled;CWE-611: Improper Restriction of XML External Entity Reference;A04:2017 - XML External Entities (XXE);https://semgrep.dev/blog/2022/xml-security-in-java;XML Injection
spring-web/src/main/java/org/springframework/http/server/reactive/JettyCoreServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly;CWE-1004: Sensitive Cookie Without 'HttpOnly' Flag;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/HttpOnly;Cookie Security
spring-web/src/main/java/org/springframework/http/server/reactive/JettyCoreServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/http/server/reactive/JettyCoreServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag;CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/controls/SecureCookieAttribute;Cookie Security
spring-web/src/main/java/org/springframework/http/server/reactive/JettyCoreServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/http/server/reactive/ReactorNetty2ServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly;CWE-1004: Sensitive Cookie Without 'HttpOnly' Flag;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/HttpOnly;Cookie Security
spring-web/src/main/java/org/springframework/http/server/reactive/ReactorNetty2ServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/http/server/reactive/ReactorNetty2ServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag;CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/controls/SecureCookieAttribute;Cookie Security
spring-web/src/main/java/org/springframework/http/server/reactive/ReactorServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/http/server/reactive/ServerHttpResponseDecorator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly;CWE-1004: Sensitive Cookie Without 'HttpOnly' Flag;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/HttpOnly;Cookie Security
spring-web/src/main/java/org/springframework/http/server/reactive/ServerHttpResponseDecorator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/http/server/reactive/ServerHttpResponseDecorator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag;CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/controls/SecureCookieAttribute;Cookie Security
spring-web/src/main/java/org/springframework/http/server/reactive/ServletServerHttpResponse.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/web/service/invoker/CookieValueArgumentResolver.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/web/service/invoker/ReactiveHttpRequestValues.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/web/util/CookieGenerator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly;CWE-1004: Sensitive Cookie Without 'HttpOnly' Flag;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/HttpOnly;Cookie Security
spring-web/src/main/java/org/springframework/web/util/CookieGenerator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/web/util/CookieGenerator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag;CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/controls/SecureCookieAttribute;Cookie Security
spring-web/src/main/java/org/springframework/web/util/CookieGenerator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-httponly.cookie-missing-httponly;CWE-1004: Sensitive Cookie Without 'HttpOnly' Flag;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/HttpOnly;Cookie Security
spring-web/src/main/java/org/springframework/web/util/CookieGenerator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-samesite.cookie-missing-samesite;CWE-352: Cross-Site Request Forgery (CSRF);A01:2021 - Broken Access Control;https://stackoverflow.com/questions/42717210/samesite-cookie-in-java-application;Cross-Site Request Forgery (CSRF)
spring-web/src/main/java/org/springframework/web/util/CookieGenerator.java;https://semgrep.dev/r/java.servlets.security.audit.cookie-missing-secure-flag.cookie-missing-secure-flag;CWE-614: Sensitive Cookie in HTTPS Session Without 'Secure' Attribute;A05:2021 - Security Misconfiguration;https://owasp.org/www-community/controls/SecureCookieAttribute;Cookie Security
spring-webmvc/src/main/java/org/springframework/web/servlet/support/RequestContext.java;https://semgrep.dev/r/java.servlets.security.audit.url-rewriting.url-rewriting;CWE-200: Exposure of Sensitive Information to an Unauthorized Actor;A01:2021 - Broken Access Control;https://owasp.org/Top10/A07_2021-Identification_and_Authentication_Failures/;Mishandled Sensitive Information
spring-webmvc/src/main/java/org/springframework/web/servlet/support/RequestContext.java;https://semgrep.dev/r/java.servlets.security.audit.url-rewriting.url-rewriting;CWE-200: Exposure of Sensitive Information to an Unauthorized Actor;A01:2021 - Broken Access Control;https://owasp.org/Top10/A07_2021-Identification_and_Authentication_Failures/;Mishandled Sensitive Information
spring-webmvc/src/main/java/org/springframework/web/servlet/tags/UrlTag.java;https://semgrep.dev/r/java.servlets.security.audit.url-rewriting.url-rewriting;CWE-200: Exposure of Sensitive Information to an Unauthorized Actor;A01:2021 - Broken Access Control;https://owasp.org/Top10/A07_2021-Identification_and_Authentication_Failures/;Mishandled Sensitive Information
spring-webmvc/src/main/java/org/springframework/web/servlet/view/RedirectView.java;https://semgrep.dev/r/java.servlets.security.audit.url-rewriting.url-rewriting;CWE-200: Exposure of Sensitive Information to an Unauthorized Actor;A01:2021 - Broken Access Control;https://owasp.org/Top10/A07_2021-Identification_and_Authentication_Failures/;Mishandled Sensitive Information
